Timestamp,Fake0,Fake1,Fake2,Fake3,Fake4,Fake5,Fake6,Fake7
29.181796,0.480513,0.494659,0.494453,0.515662,0.481329,0.482922,0.521292,0.476551
29.206134,0.466959,0.551147,0.502461,0.518485,0.516182,0.484455,0.498236,0.523767
29.229599,0.480288,0.500829,0.479123,0.480703,0.542034,0.461501,0.462533,0.508698
29.253738,0.482917,0.495937,0.523498,0.511097,0.511682,0.474572,0.469863,0.528978
29.277630,0.522391,0.463542,0.546675,0.490211,0.483825,0.509966,0.460012,0.508814
29.302397,0.502253,0.527530,0.520023,0.497491,0.529869,0.480651,0.443101,0.488288
29.325609,0.467768,0.499710,0.496411,0.496626,0.531036,0.502718,0.506320,0.494696
29.350392,0.473786,0.523305,0.482062,0.474503,0.508162,0.465437,0.521589,0.513560
29.374865,0.515138,0.515242,0.476963,0.506674,0.490789,0.498796,0.542412,0.532529
29.397154,0.512397,0.467763,0.496145,0.507985,0.482323,0.507484,0.482836,0.507096
29.421949,0.482130,0.499200,0.514639,0.493208,0.536403,0.502700,0.484119,0.493800
29.446738,0.483839,0.488343,0.503100,0.497514,0.523137,0.475760,0.507390,0.492179
29.469173,0.498145,0.511527,0.496181,0.486362,0.485499,0.484542,0.518401,0.492962
29.494006,0.507124,0.522667,0.476438,0.504297,0.514425,0.491249,0.494422,0.491109
29.517873,0.504943,0.515868,0.515057,0.489821,0.487028,0.447622,0.510024,0.473723
29.539798,0.501313,0.438717,0.480154,0.508763,0.501599,0.450373,0.509843,0.485926
29.564677,0.469259,0.471787,0.532813,0.485949,0.474404,0.461745,0.499488,0.514594
29.589135,0.472380,0.494010,0.487099,0.474501,0.496711,0.470575,0.512184,0.493613
29.613433,0.476289,0.522965,0.459321,0.473853,0.488121,0.480442,0.479547,0.525109
29.635417,0.496157,0.505466,0.504274,0.454473,0.515439,0.484349,0.522825,0.506616
29.659369,0.518307,0.490500,0.487569,0.532694,0.493075,0.491703,0.494705,0.545283
29.681123,0.491488,0.496328,0.477429,0.497234,0.466994,0.523888,0.490106,0.510363
29.703046,0.509497,0.472059,0.513285,0.482421,0.504995,0.522151,0.498346,0.500500
29.725600,0.505402,0.479259,0.496280,0.496510,0.486629,0.505862,0.528090,0.517619
29.749964,0.451811,0.535228,0.475514,0.497399,0.490814,0.480570,0.512981,0.475456
29.773613,0.486784,0.495745,0.508979,0.487634,0.488074,0.489797,0.511987,0.473924
29.797256,0.485836,0.508997,0.516622,0.529871,0.500457,0.506209,0.494145,0.476773
29.820176,0.495981,0.509370,0.473794,0.534522,0.493966,0.510136,0.519746,0.536793
29.842285,0.497259,0.486517,0.496791,0.479578,0.525344,0.500869,0.515896,0.500088
29.864092,0.479887,0.479356,0.489313,0.473028,0.468206,0.507699,0.521595,0.520021
29.885881,0.515214,0.519699,0.497044,0.551972,0.484003,0.486570,0.497617,0.508384
29.907580,0.488486,0.501234,0.492544,0.499690,0.529986,0.486130,0.509097,0.495793
29.929106,0.489749,0.474652,0.468945,0.482545,0.508134,0.518010,0.515854,0.484774
29.953064,0.554369,0.497067,0.493140,0.462755,0.479666,0.510862,0.529995,0.496843
29.977024,0.506154,0.508226,0.497386,0.527067,0.512895,0.488921,0.512508,0.510579
30.000996,0.478166,0.499087,0.494027,0.505040,0.454868,0.533111,0.496735,0.523865
30.024238,0.526938,0.479834,0.500918,0.509941,0.517030,0.488214,0.504435,0.471966
30.049126,0.510500,0.479328,0.523490,0.498240,0.526141,0.476864,0.500828,0.516741
30.073879,0.520378,0.504196,0.476132,0.519584,0.511411,0.513540,0.490914,0.490186
30.098663,0.537850,0.479439,0.488890,0.496754,0.489572,0.485703,0.487656,0.497218
30.122605,0.500029,0.482927,0.497576,0.520024,0.513095,0.508875,0.527871,0.503124
30.146768,0.496275,0.497609,0.491089,0.529720,0.527017,0.539390,0.517805,0.486722
30.171603,0.495089,0.517905,0.499781,0.515666,0.515835,0.498051,0.504835,0.532734
30.196356,0.508645,0.517572,0.524886,0.539644,0.522418,0.547042,0.498069,0.477803
30.218243,0.480850,0.510550,0.520880,0.543982,0.489500,0.519518,0.511350,0.506920
30.242912,0.492949,0.503343,0.486240,0.505383,0.510805,0.498322,0.476153,0.499528
30.267690,0.526643,0.489969,0.504326,0.486169,0.525384,0.465806,0.512431,0.485618
30.292162,0.499644,0.513003,0.456650,0.499940,0.501613,0.509837,0.497769,0.512146
30.316948,0.503898,0.494565,0.491100,0.497048,0.502700,0.497935,0.469625,0.452298
30.337641,0.530707,0.484276,0.528743,0.548449,0.500330,0.505542,0.530622,0.482483
30.362391,0.490442,0.452326,0.455024,0.499127,0.503450,0.506292,0.515874,0.516737
30.386937,0.487384,0.503643,0.485572,0.478527,0.491564,0.508641,0.495165,0.515509
30.411726,0.453901,0.489225,0.515643,0.522042,0.506933,0.488762,0.457164,0.503053
30.434903,0.544498,0.501094,0.524377,0.491352,0.487965,0.489003,0.513702,0.487621
30.459674,0.527677,0.513967,0.531532,0.491502,0.511790,0.514702,0.515414,0.526120
30.480682,0.478381,0.471782,0.479718,0.482892,0.500539,0.480040,0.490296,0.489479
30.504281,0.490272,0.514379,0.472503,0.479185,0.486205,0.525784,0.529486,0.490206
30.526734,0.495578,0.472228,0.503832,0.506424,0.518657,0.516306,0.494405,0.520684
30.550819,0.542171,0.504826,0.483836,0.485843,0.483148,0.538045,0.517320,0.489013
30.575537,0.475554,0.449641,0.520870,0.507732,0.500719,0.515144,0.525716,0.498703
30.600310,0.555102,0.498786,0.508780,0.490881,0.530692,0.492867,0.505013,0.498282
30.625098,0.488047,0.516077,0.519754,0.534995,0.503163,0.489144,0.483924,0.516198
30.649922,0.482749,0.513639,0.501478,0.529908,0.502652,0.523200,0.497283,0.487003
30.674713,0.505053,0.512349,0.473007,0.499266,0.468231,0.510555,0.476781,0.506497
30.696228,0.521486,0.534620,0.464011,0.539508,0.500791,0.485420,0.500630,0.519688
30.720066,0.496683,0.509371,0.547492,0.487070,0.527610,0.526081,0.468848,0.472693
30.741776,0.465225,0.512105,0.483769,0.517719,0.474738,0.489499,0.524005,0.513167
30.765588,0.508111,0.513789,0.497701,0.482082,0.518438,0.450052,0.452925,0.494320
30.790315,0.496847,0.489782,0.528792,0.510456,0.495876,0.524056,0.521148,0.482170
30.813983,0.533026,0.484777,0.519607,0.520597,0.495670,0.485616,0.512693,0.500559
30.834904,0.528434,0.497433,0.520838,0.492568,0.476022,0.506032,0.505162,0.514209
30.859673,0.511803,0.518035,0.497299,0.492194,0.479476,0.511512,0.474236,0.509813
30.884467,0.486999,0.473964,0.490990,0.468245,0.517873,0.531149,0.524229,0.542190
30.907117,0.516853,0.492820,0.499750,0.473540,0.514190,0.501473,0.467003,0.456483
30.930906,0.509185,0.486409,0.450896,0.493141,0.530517,0.486520,0.502901,0.515558
30.954350,0.500558,0.493136,0.461969,0.474922,0.519229,0.493249,0.522628,0.510628
30.978891,0.514949,0.498550,0.497844,0.531467,0.474061,0.534230,0.495989,0.522292
31.003646,0.489260,0.482468,0.480534,0.508912,0.494224,0.467561,0.474891,0.502049
31.023690,0.467176,0.493888,0.479984,0.497684,0.517259,0.513853,0.488089,0.491320
31.048454,0.503683,0.524160,0.477059,0.479634,0.505907,0.500536,0.503090,0.521125
31.073229,0.522020,0.476351,0.531863,0.493265,0.515546,0.471378,0.489752,0.490312
31.098011,0.489758,0.490232,0.484560,0.511544,0.514825,0.523648,0.517844,0.454996
31.122798,0.444883,0.504766,0.503192,0.475735,0.498345,0.528981,0.526586,0.469944
31.145943,0.518931,0.501880,0.485801,0.515380,0.481741,0.516849,0.485117,0.519283
31.170644,0.504889,0.487794,0.486552,0.507488,0.472906,0.519700,0.516087,0.506850
31.195335,0.490449,0.496612,0.522442,0.504681,0.509716,0.523632,0.503111,0.494681
31.220094,0.487220,0.506315,0.509880,0.515051,0.484123,0.493168,0.513592,0.513995
31.244680,0.483970,0.477624,0.502376,0.483793,0.477389,0.487257,0.489468,0.495234
31.269479,0.476366,0.468432,0.525602,0.494243,0.470945,0.484998,0.508522,0.527272
31.294240,0.505869,0.503906,0.528562,0.470053,0.511962,0.508397,0.535347,0.498564
31.318969,0.495764,0.526066,0.507930,0.472547,0.447151,0.495254,0.499516,0.533628
31.341570,0.543861,0.511052,0.495900,0.478574,0.482787,0.507583,0.493578,0.444333
31.362886,0.452041,0.503955,0.481986,0.452819,0.496201,0.522232,0.537041,0.489692
31.383953,0.484667,0.516344,0.509325,0.522323,0.526304,0.519950,0.482365,0.520355
31.408667,0.495206,0.532130,0.486818,0.468590,0.500672,0.515774,0.518514,0.528548
31.432369,0.469636,0.529848,0.496864,0.500388,0.488506,0.548664,0.499547,0.505559
31.457142,0.511998,0.454305,0.521145,0.523595,0.513267,0.523206,0.496858,0.538787
31.481925,0.467620,0.532067,0.477140,0.502571,0.500558,0.503903,0.473947,0.469191
31.502159,0.465992,0.476671,0.495349,0.484846,0.479220,0.483534,0.521238,0.532209
31.526916,0.490644,0.496833,0.495701,0.466804,0.490064,0.469652,0.504740,0.498582
31.549624,0.512415,0.475662,0.484063,0.478451,0.515368,0.489649,0.493455,0.492606
31.574053,0.530542,0.497784,0.502105,0.467704,0.505944,0.514870,0.492660,0.492155
31.595310,0.484120,0.494692,0.507745,0.530224,0.500283,0.489486,0.494702,0.480095
31.618353,0.474038,0.510509,0.514746,0.522566,0.468379,0.498602,0.513805,0.526356
31.642277,0.471197,0.479868,0.517209,0.510383,0.475924,0.492059,0.491297,0.468332
31.662577,0.502625,0.487073,0.506627,0.526256,0.513687,0.519476,0.521018,0.488270
31.686012,0.520781,0.505313,0.504626,0.512392,0.499059,0.518424,0.510594,0.475073
31.709576,0.504083,0.532142,0.478235,0.489857,0.458093,0.480744,0.471258,0.502549
31.734354,0.465854,0.479866,0.533446,0.459160,0.487539,0.484422,0.482568,0.508014
31.759119,0.497795,0.515887,0.518025,0.498305,0.494453,0.520790,0.505505,0.492210
31.779987,0.493208,0.497616,0.501919,0.520186,0.492600,0.496300,0.507641,0.521882
31.800292,0.466286,0.479191,0.558710,0.486924,0.504309,0.504471,0.506990,0.485646
31.822047,0.488245,0.522363,0.488799,0.513395,0.492335,0.496842,0.502168,0.536409
31.842280,0.491252,0.500939,0.473789,0.503050,0.516331,0.505248,0.522085,0.518930
31.867032,0.459424,0.560284,0.485367,0.496220,0.503288,0.496725,0.511972,0.503427
31.887572,0.498080,0.516389,0.460734,0.487862,0.509364,0.510509,0.526947,0.520190
31.912364,0.513472,0.476689,0.518474,0.501368,0.541305,0.540013,0.496371,0.494548
31.933310,0.498522,0.524128,0.530143,0.524137,0.480214,0.486134,0.481092,0.494379
31.958089,0.497070,0.529504,0.497089,0.472204,0.490604,0.508218,0.493681,0.505502
31.982894,0.494984,0.474935,0.512008,0.499123,0.473620,0.532366,0.484657,0.474899
32.006745,0.512837,0.484498,0.508782,0.469460,0.475595,0.497091,0.459102,0.503524
32.029832,0.491888,0.508844,0.504978,0.475746,0.498313,0.486239,0.497366,0.476721
32.052437,0.524219,0.482833,0.517946,0.480065,0.511859,0.490665,0.496594,0.530920
32.072654,0.498093,0.553696,0.479544,0.511264,0.478952,0.468174,0.491229,0.510185
32.097416,0.509286,0.479335,0.527773,0.523794,0.504780,0.511148,0.518207,0.514796
32.118704,0.523638,0.474941,0.518895,0.447368,0.484337,0.496148,0.492966,0.495108
32.141109,0.452856,0.506660,0.516718,0.534686,0.493135,0.498048,0.518385,0.492980
32.164141,0.485833,0.513465,0.523818,0.490190,0.476045,0.459049,0.514108,0.492366
32.188916,0.500241,0.509369,0.510751,0.488828,0.499562,0.516510,0.513361,0.513093
32.213652,0.458395,0.505502,0.476500,0.510498,0.523645,0.483887,0.511355,0.520166
32.236204,0.534425,0.468568,0.501442,0.487013,0.488508,0.485156,0.498825,0.478414
32.260925,0.518393,0.517029,0.507419,0.479339,0.494319,0.493035,0.486915,0.467613
32.285280,0.516848,0.506116,0.539992,0.499600,0.510007,0.484799,0.526306,0.501474
32.310034,0.480661,0.487368,0.466362,0.488896,0.496465,0.506541,0.488906,0.487195
32.333621,0.473777,0.533229,0.507100,0.478664,0.498186,0.518741,0.498128,0.501102
32.354605,0.529627,0.508443,0.534714,0.480476,0.527868,0.477110,0.488582,0.469127
32.376222,0.500548,0.495590,0.477468,0.478732,0.468131,0.540646,0.468790,0.481072
32.398730,0.496838,0.512968,0.508070,0.486479,0.525178,0.498388,0.466914,0.499711
32.423521,0.485062,0.506279,0.517900,0.500155,0.524453,0.479355,0.498903,0.482969
32.448319,0.479035,0.467644,0.469743,0.494244,0.486012,0.514048,0.499920,0.472889
32.473138,0.550038,0.499011,0.504774,0.520604,0.498487,0.532416,0.501426,0.498739
32.497899,0.515079,0.444423,0.497012,0.524191,0.476390,0.537196,0.487292,0.502671
32.522660,0.483958,0.465845,0.510619,0.523130,0.497488,0.481183,0.486497,0.483628
32.547389,0.494629,0.536762,0.529714,0.474573,0.484981,0.491485,0.512980,0.449154
32.572174,0.511267,0.488290,0.478707,0.522327,0.488324,0.497674,0.491471,0.496744
32.596954,0.498046,0.533961,0.484876,0.505678,0.517053,0.518831,0.458832,0.492849
32.620593,0.494095,0.475805,0.512295,0.520759,0.473043,0.506709,0.469451,0.515514
32.645382,0.470698,0.519263,0.484736,0.471393,0.463775,0.538503,0.527254,0.500139
32.670180,0.486824,0.474816,0.489893,0.528804,0.521053,0.501230,0.532703,0.515925
32.694051,0.479939,0.498276,0.483397,0.508145,0.482461,0.484250,0.494775,0.513081
32.718777,0.504750,0.471970,0.500450,0.488784,0.499642,0.502026,0.469640,0.533284
32.741698,0.498100,0.513470,0.524578,0.513800,0.507066,0.472521,0.494801,0.512492
32.765556,0.505349,0.496485,0.481729,0.454839,0.470419,0.517087,0.507948,0.491143
32.786220,0.530287,0.517072,0.511111,0.522643,0.490442,0.503623,0.486472,0.527707
32.810984,0.508310,0.454834,0.483483,0.503394,0.485369,0.484805,0.506612,0.525912
32.834667,0.515458,0.515825,0.494319,0.514624,0.525015,0.514086,0.486957,0.530691
32.858910,0.481310,0.494590,0.498693,0.496949,0.503312,0.524106,0.509205,0.473564
32.880632,0.495636,0.516750,0.497081,0.477509,0.460064,0.461713,0.515162,0.506750
32.904235,0.484623,0.503713,0.539676,0.488820,0.511319,0.538014,0.511449,0.482788
32.924439,0.479783,0.505769,0.513698,0.490690,0.476364,0.528344,0.436856,0.489641
32.948387,0.512013,0.503702,0.511865,0.540058,0.489841,0.524117,0.489339,0.499919
32.973136,0.488246,0.515806,0.529840,0.492990,0.506133,0.482928,0.486158,0.504920
32.997842,0.488565,0.463755,0.503189,0.522157,0.503924,0.533419,0.491486,0.475790
33.018342,0.500636,0.497569,0.478899,0.482055,0.494215,0.463195,0.517513,0.508151
33.040818,0.521992,0.479928,0.489264,0.510273,0.498753,0.503018,0.521668,0.491764
33.063107,0.489859,0.496686,0.465261,0.540341,0.500793,0.514038,0.532121,0.519009
33.087883,0.519529,0.532970,0.504053,0.488817,0.526109,0.467287,0.546561,0.484615
33.109818,0.489384,0.507985,0.519861,0.498621,0.511697,0.475033,0.535593,0.480522
33.134598,0.531906,0.524292,0.498643,0.525123,0.513811,0.474567,0.478231,0.486997
33.159363,0.489868,0.498873,0.479745,0.490099,0.521374,0.466839,0.491877,0.456469
33.182029,0.469715,0.556264,0.523434,0.532876,0.459417,0.488216,0.529857,0.514325
33.205994,0.484629,0.497156,0.490570,0.542305,0.500143,0.483694,0.486553,0.494185
33.230726,0.475623,0.515791,0.487078,0.507453,0.495393,0.472197,0.473890,0.491025
33.251420,0.504660,0.517746,0.503303,0.509057,0.490085,0.501498,0.512253,0.465399
33.274737,0.485762,0.493768,0.530208,0.489178,0.513659,0.501464,0.487790,0.488552
33.297755,0.497679,0.527419,0.509241,0.506422,0.482357,0.488165,0.494137,0.501246
33.321522,0.485846,0.505279,0.489531,0.512310,0.505480,0.502391,0.493832,0.501136
33.344150,0.483087,0.506704,0.466584,0.471308,0.472716,0.505457,0.518361,0.489214
33.368266,0.501235,0.477056,0.502239,0.489939,0.521085,0.508554,0.509621,0.438079
33.392118,0.479644,0.498377,0.492861,0.492620,0.501830,0.517514,0.479037,0.470870
33.416924,0.483522,0.497245,0.529884,0.475797,0.494138,0.523481,0.483333,0.523904
33.437556,0.508977,0.519108,0.495021,0.473736,0.509485,0.477852,0.496209,0.510513
33.460451,0.518135,0.525981,0.468321,0.504316,0.494345,0.506565,0.491804,0.505988
33.483233,0.478317,0.500492,0.484628,0.492166,0.506988,0.511043,0.468179,0.546688
33.504360,0.507242,0.520755,0.490616,0.490555,0.504605,0.531478,0.524582,0.482948
33.528208,0.485898,0.505886,0.470084,0.507962,0.482945,0.495859,0.480532,0.501240
33.549533,0.460951,0.512896,0.519992,0.488590,0.488535,0.498771,0.506513,0.517521
33.574300,0.483954,0.478936,0.478938,0.501080,0.509366,0.481705,0.518273,0.499601
33.597459,0.517298,0.488725,0.470575,0.479758,0.477046,0.504424,0.493864,0.474980
33.622242,0.496349,0.488515,0.514157,0.528737,0.494635,0.521536,0.528243,0.471486
33.647027,0.492891,0.474769,0.485999,0.463982,0.499395,0.515083,0.508423,0.535814
33.671799,0.492759,0.498619,0.488695,0.538792,0.500392,0.529250,0.493829,0.482371
33.693604,0.493915,0.518302,0.513120,0.479167,0.497380,0.477803,0.470020,0.484766
33.718416,0.497890,0.494849,0.512994,0.481625,0.516892,0.501513,0.515638,0.535601
33.741439,0.468757,0.526587,0.459700,0.517529,0.518326,0.490709,0.517864,0.531715
33.763579,0.506927,0.508676,0.523463,0.468612,0.467648,0.518864,0.493240,0.512579
33.784486,0.440094,0.551238,0.490001,0.477805,0.509348,0.505126,0.503465,0.494421
33.809364,0.504068,0.501761,0.481245,0.513784,0.521921,0.474885,0.508145,0.508071
33.834157,0.535614,0.463886,0.499667,0.499417,0.528628,0.484825,0.506480,0.513112
33.854240,0.529073,0.501837,0.506429,0.525909,0.480200,0.495947,0.510902,0.503407
33.878195,0.513860,0.484400,0.503613,0.505850,0.499657,0.516469,0.477793,0.512178
33.902972,0.510685,0.504715,0.498927,0.469966,0.470097,0.511893,0.473829,0.526447
33.924244,0.503035,0.491130,0.502877,0.497777,0.530615,0.539058,0.508345,0.484088
33.946346,0.488584,0.498239,0.514561,0.482677,0.496817,0.522907,0.502631,0.534045
33.970861,0.472663,0.511872,0.520017,0.472541,0.501454,0.528345,0.501325,0.472144
33.991952,0.510941,0.487179,0.482558,0.488789,0.526002,0.481022,0.485795,0.493464
34.014004,0.552867,0.505885,0.508019,0.506440,0.512244,0.478548,0.475057,0.500128
34.038070,0.490834,0.490643,0.539941,0.511000,0.491456,0.484520,0.503895,0.503224
34.059659,0.511560,0.532854,0.489428,0.475994,0.514268,0.503286,0.519770,0.521208
34.082479,0.511409,0.511877,0.505313,0.520184,0.518757,0.528527,0.485830,0.496379
34.107291,0.479668,0.505218,0.486243,0.488620,0.517508,0.508198,0.512664,0.504617
34.130602,0.497869,0.517935,0.478953,0.493172,0.519881,0.526879,0.520485,0.505715
34.152550,0.490604,0.503599,0.464951,0.525987,0.508927,0.542038,0.504022,0.489841
34.177405,0.533281,0.498343,0.494613,0.522133,0.505797,0.479781,0.500002,0.484099
34.202150,0.483992,0.458184,0.517260,0.481384,0.472875,0.499404,0.505781,0.482119
34.226915,0.497231,0.488210,0.519146,0.478788,0.502741,0.490884,0.497274,0.477942
34.247905,0.501657,0.514573,0.500849,0.537279,0.501039,0.464148,0.496701,0.493762
34.272695,0.480774,0.547211,0.515387,0.511906,0.512797,0.564689,0.468930,0.516162
34.297484,0.535847,0.523248,0.496676,0.517145,0.509247,0.522794,0.481270,0.512100
34.322284,0.485516,0.491801,0.516898,0.502399,0.539373,0.519595,0.516310,0.472347
34.347088,0.520930,0.501471,0.524584,0.468173,0.526139,0.462855,0.496583,0.504112
34.369796,0.509760,0.513198,0.506633,0.487649,0.498194,0.506258,0.552325,0.493269
34.391996,0.462438,0.466629,0.465328,0.496022,0.499452,0.495619,0.505579,0.506928
34.413914,0.482975,0.509232,0.516489,0.510702,0.489979,0.509938,0.490887,0.501327
34.438071,0.521285,0.484263,0.494888,0.450454,0.490853,0.498920,0.467867,0.504936
34.462850,0.506005,0.491671,0.520529,0.486665,0.483513,0.506250,0.495845,0.524637
34.485968,0.516299,0.502095,0.486533,0.470773,0.505624,0.466104,0.459910,0.483622
34.510765,0.482884,0.504089,0.469388,0.505861,0.479077,0.502050,0.482609,0.487293
34.535249,0.452693,0.471175,0.489117,0.489924,0.495246,0.518307,0.494809,0.475064
34.556787,0.507823,0.508274,0.530064,0.520440,0.475197,0.492946,0.484076,0.495504
34.580037,0.481505,0.501501,0.506221,0.500795,0.459457,0.518993,0.509012,0.478402
34.604677,0.512052,0.488581,0.492295,0.508675,0.496783,0.480233,0.523842,0.503018
34.626884,0.488657,0.521914,0.473496,0.515249,0.492011,0.469783,0.467860,0.506220
34.650180,0.501018,0.509249,0.487682,0.461904,0.536866,0.516619,0.495934,0.484736
34.674955,0.465053,0.497308,0.498156,0.508966,0.516628,0.497002,0.539890,0.532335
34.699735,0.481419,0.530333,0.513832,0.540700,0.504537,0.510114,0.513193,0.491019
34.722851,0.466741,0.519756,0.489729,0.514259,0.503265,0.480014,0.492495,0.493687
34.744397,0.513653,0.505875,0.515269,0.499305,0.505352,0.486287,0.473771,0.490023
34.766861,0.512933,0.515535,0.479740,0.479406,0.473669,0.469217,0.458132,0.463668
34.790800,0.480798,0.509533,0.473088,0.524004,0.519045,0.500993,0.459876,0.492355
34.813343,0.485815,0.538381,0.490722,0.513040,0.540067,0.521506,0.496867,0.473858
34.833947,0.501306,0.497903,0.517479,0.517168,0.540372,0.495580,0.525186,0.491533
34.854295,0.531325,0.492368,0.494655,0.495113,0.527213,0.521840,0.487204,0.500177
34.877378,0.504741,0.517395,0.482608,0.515597,0.503330,0.512025,0.491477,0.513446
34.901285,0.513769,0.469471,0.492180,0.470240,0.520502,0.453478,0.505498,0.524851
34.926081,0.469411,0.523605,0.491006,0.480228,0.490432,0.457476,0.516119,0.504251
34.950688,0.468033,0.521621,0.527972,0.537650,0.504695,0.478384,0.503721,0.488582
34.975469,0.521738,0.475302,0.524360,0.499041,0.492501,0.517747,0.493571,0.504619
34.998338,0.470091,0.496325,0.511111,0.480873,0.527990,0.493857,0.524985,0.525911
35.023057,0.513138,0.559082,0.485938,0.516052,0.488580,0.512717,0.500202,0.503528
35.047237,0.464662,0.509873,0.462165,0.531254,0.486553,0.532139,0.500426,0.516859
35.071979,0.472585,0.531799,0.506216,0.501138,0.498164,0.514727,0.489204,0.488705
35.096763,0.477365,0.522515,0.512334,0.488422,0.509755,0.520908,0.507619,0.521652
35.121535,0.495747,0.517106,0.511812,0.528410,0.513518,0.508705,0.499242,0.536142
35.146318,0.492585,0.530736,0.521191,0.505621,0.496039,0.479231,0.497468,0.484894
35.171094,0.514824,0.484257,0.515399,0.494821,0.476014,0.451084,0.539059,0.495574
35.195984,0.543182,0.517272,0.514988,0.508050,0.456230,0.483965,0.499992,0.464168
35.218851,0.482786,0.498531,0.478160,0.497567,0.472664,0.502755,0.485203,0.533029
35.243294,0.501040,0.476242,0.470255,0.513749,0.516547,0.498488,0.470618,0.511479
35.263898,0.492640,0.515842,0.485511,0.508118,0.505208,0.513856,0.504310,0.496189
35.288678,0.515510,0.476567,0.464069,0.513640,0.506330,0.518544,0.480662,0.497576
35.310197,0.483462,0.477655,0.523408,0.492309,0.506802,0.485385,0.473273,0.501860
35.334974,0.504589,0.490327,0.498447,0.520164,0.528235,0.458821,0.508770,0.515197
35.359755,0.496024,0.521750,0.543574,0.506523,0.503358,0.487949,0.484794,0.553303
35.384156,0.471801,0.481114,0.514628,0.532778,0.505282,0.509942,0.495164,0.534343
35.408947,0.502931,0.489477,0.491352,0.506241,0.501034,0.489663,0.479224,0.477150
35.432253,0.472837,0.507850,0.528688,0.504178,0.506073,0.490512,0.489224,0.507481
35.456970,0.508883,0.522861,0.488877,0.504651,0.481952,0.500863,0.511839,0.497924
35.481736,0.488226,0.484020,0.526287,0.474735,0.490339,0.507045,0.498342,0.494036
35.506523,0.482463,0.495741,0.497648,0.466222,0.460932,0.489160,0.526280,0.495804
35.531314,0.455473,0.502595,0.501500,0.487673,0.520938,0.460187,0.498106,0.502562
35.556002,0.515919,0.477761,0.509315,0.497961,0.518040,0.517786,0.515022,0.510869
35.580019,0.490140,0.525285,0.549152,0.464483,0.492075,0.524607,0.535955,0.502744
35.604806,0.501767,0.502180,0.514053,0.479726,0.510578,0.507328,0.473744,0.486268
35.629617,0.481539,0.499113,0.501698,0.514229,0.508621,0.476422,0.522359,0.511273
35.654407,0.471030,0.515825,0.514797,0.508087,0.494797,0.525073,0.502780,0.485065
35.679158,0.470715,0.473071,0.489146,0.506492,0.468973,0.515317,0.444844,0.522704
35.702630,0.481999,0.458484,0.482840,0.498550,0.483800,0.480636,0.501800,0.481093
35.725506,0.548854,0.506584,0.465286,0.510996,0.520760,0.503685,0.489361,0.495609
35.749713,0.511743,0.493053,0.539562,0.492352,0.518547,0.493242,0.535371,0.516080
35.773501,0.483242,0.487369,0.492192,0.489161,0.519282,0.515187,0.477534,0.452027
35.797007,0.508493,0.507694,0.500169,0.525940,0.504929,0.464582,0.509039,0.504548
35.821767,0.526294,0.507576,0.493710,0.494349,0.504799,0.528132,0.503628,0.506508
35.846386,0.476600,0.483410,0.499251,0.507508,0.505567,0.443162,0.508792,0.511325
35.870642,0.516648,0.510148,0.510849,0.479488,0.515621,0.492804,0.501044,0.512874
35.895388,0.499960,0.489635,0.516151,0.524872,0.520580,0.542322,0.500866,0.482704
35.919244,0.465868,0.492282,0.489975,0.546684,0.493048,0.510356,0.507972,0.465482
35.940844,0.489033,0.509084,0.467627,0.532222,0.499164,0.522662,0.501253,0.446768
35.961390,0.516824,0.486283,0.506512,0.494189,0.503508,0.537690,0.505006,0.472279
35.981498,0.492771,0.474874,0.506809,0.488864,0.522108,0.503125,0.532977,0.478829
36.006307,0.530592,0.467415,0.521548,0.486548,0.499040,0.483485,0.493589,0.495070
36.028066,0.500321,0.494865,0.472041,0.510878,0.486691,0.462112,0.514713,0.480979
36.051133,0.535904,0.525764,0.487830,0.510459,0.497316,0.515907,0.500911,0.468741
36.071750,0.479864,0.492733,0.467712,0.473818,0.501992,0.496290,0.483167,0.493088
36.093079,0.451166,0.487307,0.513315,0.475876,0.517737,0.510736,0.496290,0.516813
36.117850,0.477158,0.521774,0.514763,0.527108,0.508139,0.496520,0.470259,0.499483
36.141502,0.475888,0.524013,0.503314,0.517004,0.504425,0.488056,0.530045,0.510702
36.163209,0.508903,0.474423,0.492758,0.504433,0.498045,0.478377,0.477690,0.504487
36.188015,0.537671,0.493907,0.484119,0.484754,0.520468,0.470884,0.493906,0.492268
36.212761,0.464672,0.488319,0.527472,0.519362,0.513693,0.487432,0.475097,0.490220
36.236924,0.508485,0.486171,0.507968,0.507526,0.504843,0.475803,0.520735,0.469667
36.258822,0.488938,0.504442,0.505850,0.507743,0.523339,0.470353,0.500812,0.475350
36.279993,0.504279,0.503122,0.475611,0.474744,0.505530,0.520312,0.514673,0.508929
36.304672,0.543825,0.520030,0.491998,0.498931,0.495080,0.487191,0.494499,0.512185
36.327590,0.511424,0.505670,0.499519,0.511102,0.533449,0.536719,0.496423,0.503649
36.349482,0.473003,0.499950,0.495688,0.500570,0.551707,0.508469,0.479092,0.477394
36.374145,0.542113,0.497105,0.496169,0.454644,0.506297,0.537966,0.506336,0.544225
36.398925,0.528936,0.492567,0.520052,0.500233,0.495213,0.484746,0.499240,0.505959
36.422014,0.492707,0.470481,0.509257,0.478143,0.481319,0.495313,0.547940,0.497807
36.443052,0.510810,0.495411,0.461800,0.472313,0.478534,0.466015,0.469376,0.475341
